,TradeKey,Result,OrderType,OrderStatus,Isin,Side,Price,Amount,TradeTime,DealersInCompetition,DealerName,ClientFirm,FirmAccount,CoverPrice,TimeToRespondMs,BookName,SettlementDate,SecurityDescription,SalesPersonName,AutoQuoted,TradeIdentifier,TradedPrice,Bid,Mid,Ask,BidAskSpread,CostAndListBasedPrice,CostBasedPrice,ListBasedPrice,SpreadProfit,KeyRatioPrice,Yield,Oas,RiskSpread,Bpv,Duration,MVal,CouponNum,IssuedAmount,KeyRatioDifference,RiskOas,Convexity,AmortType,Issuer,LCRLevel,BondType,TotalDrawPct,Vega,BondCategory,AllQMeanMid,AllQMaxMid,AllQMinMid,MarketThicknes,AllQMeanSpread,AllQMaxSpread,AllQMinSpread,Position_P2,Position_Risk,Liquidity,MeanPriceHour,MeanPriceDay,NumberTradesHour,NumberTradesDay,VolatilityWeek,VolatilityWeekNumber,VolatilityMonth,VolatilityMonthNumber,SentimentScore,inventoryRisk,bpv_risk
2362,7308729145536020480,Lost,INQUIRY,COVER_TRADED_AWAY,DK0002051929,SELL,93.823,1350000.0,12/04/2023 14:22:12,3,,DANSKE BANK AS,DCDUMMY,93.823,1714,LANGFLEX,12/06/2023 01:00:00,NDAFH 1 04/01/27,,False,7e87d042d1ae75496cfd5658ce1c52c2,93.804,93.611,93.811,94.011,0.4,0.06,0.0001279167688224,0.9980002340151684,162.0,93.541,3.07366406172125,-0.0677941837308217,2.98159659335724,2.98160718450411,2.980468341667,1266448.5,1.0,14151237551.0,0.27,0.0,0.124534024284628,Bullet,Nordea kredit,1b,SDRO,,0.0,Fixed,0.006625,0.022,-0.007,4,-0.16475,-0.05,-0.31,279088955.42,534088955.42,,,,,,,,,,,1300022.3299389996,7157.94166429808
2363,7267881365146173445,Lost,INQUIRY,COVER_TRADED_AWAY,DK0004602570,BUY,91.53,2180000.0,08/16/2023 13:32:00,2,MOGENS DAVIDSEN,DANSKE BANK AS,DCDUMMY,91.53,15215,LANGFLEX,08/18/2023 02:00:00,RDKRE 1 04/01/27,,False,a18b57bdb1a335c68a7136b84490bb39,91.555,91.352,91.552,91.752,0.4,0.11,0.0002403005941978,1.001948506874507,479.6,91.39,3.57466320620154,-0.0774007740899009,3.15638012320818,3.1563926628813,3.154548095992,1995833.6,1.0,23233693627.0,0.162,0.0,0.140263643086769,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.0137,0.04,-0.028,5,-0.109,0.11,-0.306,232524170.88,695524170.88,,,,,,,,,,,1157710.686303499,16197.04375562864
2364,7369956313817153537,Lost,INQUIRY,TRADED_AWAY,DK0004602570,BUY,94.325,600000.0,05/17/2024 15:14:51,2,LARS SKRIVER,NORDEA INVESTMENT MANAGEMENT AB,NIMDUMMY,0.0,13001,LANGFLEX,05/21/2024 02:00:00,RDKRE 1 04/01/27,MADS LYBECKER,False,1cc33f792a1e138617abe31a22ed6208,94.366,94.164,94.364,94.564,0.4,0.195,0.0004132932050358,1.001709782931906,234.0,94.531,3.02211118258746,-0.173417389521703,2.60286795597722,2.60287552055168,2.602746456555,566184.0,1.0,32931961695.0,-0.167,0.0,0.0972789100600835,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,-0.012625,-0.006,-0.0205,4,-0.16825,0.001,-0.324,838680857.88,917108857.88,,,,,,,,,,,3234071.3559509995,10475.542119947215
2365,7312028479283265536,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009533697,BUY,99.984,75500000.0,12/13/2023 11:45:18,2,KASPER SCHONBECK,NYKREDIT BANK AS,SPARDUMMY,99.984,11931,KORTMM,12/15/2023 01:00:00,NYKRE Float 07/01/24 IO,,False,9ae22d5f5cc5621ad7b3cc929143b2ce,99.991,99.81,100.01,100.21,0.4,0.13,0.0002599740025997,1.0017433122933572,19630.0,100.126,3.55521830075431,-0.530112426794728,0.543998563075831,0.0407239940848569,0.290374678896,75507550.0,3.7519,22636634147.0,-0.116,0.543998591982131,0.0015075678817311,Custom,Nykredit Realkredit A/S,1b,SDO,0.2055929871,-4.1704481645e-06,Floater,-0.013,0.003,-0.027,5,-0.05,0.15,-0.2,1042954209.84,1042954209.84,,,,,,,,,,,11290438.148988994,41095.42651863201
2366,7319818098259263488,Won,LIMIT_ORDER,COMPLETED,DK0002037423,SELL,95.388,100000.0,01/03/2024 11:33:20,3,MOGENS DAVIDSEN,"NYKREDIT REALKREDIT A/S, FINANS",NYK2,0.0,13483,LANGFLEX,01/05/2024 01:00:00,NDAFH 1 01/01/27,,False,50f2c01e0b976bc66d8e3f0be87fa979,95.388,95.17,95.37,95.57,0.4,0.09,0.000188738597043,0.9980956367060791,18.0,95.38,2.62580884019292,-0.121626696997525,2.7630733303738,2.76308195697979,2.754557166151,95370.0,1.0,1023062588.0,-0.01,0.0,0.107418896908484,Bullet,Nordea kredit,,SDRO,,0.0,Fixed,-0.336875,-0.1535,-0.523,4,-0.13725,-0.05,-0.2,100000000.0,0.0,,,,,,,,,,,391138.0145065,14789.818550083532
2367,7269753532804497447,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009540395,SELL,98.45,3000000.0,08/21/2023 14:37:18,4,LARS SKRIVER,UNION BANCAIRE PRIVEE UBP SA,UBPDUMMY,98.45,13048,KORTMM,08/23/2023 02:00:00,NYKRE 1 04/01/24,JAKOB MADSEN,False,755bc05dd7e95705bd764e8abb58fb83,98.449,98.348,98.448,98.548,0.2,0.02,2.03152933528e-05,0.9990055607419734,60.0,98.452,3.60712138039638,-0.558059311972057,0.606272019251719,0.582419067239712,0.58344540934,2953440.0,1.0,23648397049.0,-0.004,0.0,0.0090266715758957,Bullet,Nykredit Realkredit A/S,1b,SDO,,-1.35641855e-07,Fixed,-0.0038,0.0175,-0.014,5,0.0752,0.328,-0.153,-4248048.69,-7248048.69,,,,,,,,,,,8161013.687653501,16086.60411509537
2368,7226289494557196288,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009519357,BUY,87.75,92000.0,04/26/2023 11:35:50,3,LARS SKRIVER,CARNEGIE INVESTMENT BANK AB,CBA,87.75,10517,LANGFLEX,04/28/2023 02:00:00,NYKRE 1 01/01/29,MALTE KILDAHL PETERSEN,False,8c47e2309c44481b1150ddebe66bd896,87.91,87.466,87.866,88.266,0.8,0.29,0.001320192110714,1.0032469759678047,106.72,87.011,3.56486772369471,0.298259510350508,4.68655007018342,4.66424782432156,4.656292195418,80836.72,1.0,2057827569.0,0.855,0.0,0.298797315727484,Bullet,Nykredit Realkredit A/S,2a,SDO,,0.0,Fixed,0.1071666666666666,0.118,0.0915,3,-0.1996666666666666,0.2,-0.4,0.0,0.0,,,,,,,,,,,826170.875922,14476.211568609642
2369,7315044358073876489,Lost,INQUIRY,TRADED_AWAY,DK0009542334,SELL,93.3,100000000.0,12/21/2023 14:48:51,3,LARS SKRIVER,NYKREDIT BANK AS,NYKDUMMY,0.0,20411,LANGFLEX,12/27/2023 01:00:00,NYKRE 1 07/01/28,,False,1ea7a41edc74a93e23e93522fc8b6fef,93.278,93.004,93.204,93.404,0.4,0.48,0.0010299987125016,0.9988865573208856,96000.0,93.088,2.63998879744749,0.0138082226321965,4.04017686005105,4.04019953484188,4.03081025099,93204000.0,1.0,12186535241.0,0.116,0.0,0.216500839688649,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.0252,0.0445,-0.012,5,0.0068,0.262,-0.279,-202459074.93,-102459074.93,,,,,,,,,,,1438439.0728685001,13177.668009368324
2370,7267898940152348680,Won,LIMIT_ORDER,COMPLETED,DK0009542334,SELL,88.74,800000.0,08/16/2023 14:40:31,3,MOGENS DAVIDSEN,DANSKE BANK AS,DCDUMMY,88.75,36141,LANGFLEX,08/18/2023 02:00:00,NYKRE 1 07/01/28,,False,24ac7a3cb27be421364f2e89e06e83b7,88.74,88.477,88.677,88.877,0.4,0.315,0.0007104435197401,0.9984585438302372,504.0,88.55,3.60429832472411,0.061291433215169,4.08900859699699,4.08903378733477,4.079365550151,709416.0,1.0,8740998028.0,0.127,0.0,0.230687935395224,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.032,0.047,0.0205,5,0.112,0.4,-0.277,-15998083.92,-425325713.67,,,,,,,,,,,1161280.686303499,16288.514954395843
2371,7333228034129395833,Lost,INQUIRY,COVER_TRADED_AWAY,DK0002046762,SELL,96.694,65000000.0,02/08/2024 14:50:29,2,KASPER SCHONBECK,SPAREKASSEN SJAELLAND FYN AS,SPSJ,96.694,20564,LANGFLEX,02/12/2024 01:00:00,NDAFH 1 10/01/25,CARSTEN MAGAARD SKOEDEBERG,False,c61cb9b79b0d303c094676997bf21e6c,96.683,96.472,96.672,96.872,0.4,0.11,0.0002275736511089,0.9981625237426708,14300.0,96.684,3.10014608049645,-0.218127283319473,1.53781848170453,1.53782077659663,1.536076140349,62836800.0,1.0,16232369072.0,-0.012,0.0,0.0393777072005719,Bullet,Nordea kredit,1b,SDRO,100.0,0.0,Fixed,0.00075,0.018,-0.0255,4,-0.177,-0.099,-0.309,683992511.09,478992511.09,,,,,,,,,,,3596570.103881,25465.95732547349
2372,7286435258792673281,Won,LIMIT_ORDER,COMPLETED,DK0004602570,SELL,91.552,2300000.0,10/05/2023 13:30:53,3,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,91.61,14484,LANGFLEX,10/09/2023 02:00:00,RDKRE 1 04/01/27,,False,fb4a66c6c81c01036c78d1f12952e8c6,91.552,91.345,91.545,91.745,0.4,0.035,7.64651264405e-05,0.997896343124966,161.0,91.374,3.68013508584288,-0.0185766125737455,3.03573805800994,3.03574945633543,3.034277723912,2105535.0,1.0,23086235290.0,0.171,0.0,0.130795958574481,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.01675,0.0415,-0.001,4,-0.1645,0.001,-0.309,528131174.85,938131174.85,,,,,,,,,,,610777.0867719997,9782.87379534123
2373,7372179178436165826,Won,LIMIT_ORDER,COMPLETED,DK0009295305,SELL,95.953,250000.0,05/23/2024 15:00:40,2,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,95.963,12170,LANGFLEX,05/27/2024 02:00:00,RDKRE 1 04/01/26,,False,61b4cc1f33b5eb553b45e4ca0f2f3fe4,95.953,95.734,95.934,96.134,0.4,0.095,0.0001980528279859,0.9981172113924311,47.5,96.048,3.22821164665799,-0.249415909925149,1.71898639376877,1.7189893158379,1.718962487688,239835.0,1.0,23419394895.0,-0.114,0.0,0.0474615189787642,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,100.0,0.0,Fixed,0.0075,0.018,-0.0075,5,-0.0962,0.167,-0.349,621778484.13,596778484.13,,,,,,,,,,,3834691.6458610003,21829.407624893603
2374,7309859383359832065,Won,LIMIT_ORDER,COMPLETED,DK0009507931,SELL,98.051,150000.0,12/07/2023 15:28:01,1,,DANSKE BANK AS,DCDUMMY,98.076,1775,LANGFLEX,12/11/2023 01:00:00,NYKRE 2 01/01/26,,False,434de7b31cd662e345e4bfdce4f8c6f1,98.051,97.842,98.042,98.242,0.4,0.045,9.1797392954e-05,0.998055821339142,13.5,98.13,2.94541439454532,-0.233885905828233,1.95456466286856,1.9545684475439,1.950601378785,147063.0,2.0,40654974702.0,-0.088,0.0,0.0580981413520476,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,-0.0264166666666666,-0.0065,-0.075,6,0.0008333333333333,0.244,-0.187,1639084717.24,984593951.33,,,,,,,,,,,1066472.713789,8329.060213768671
2375,7225564469717893121,Lost,INQUIRY,TRADED_AWAY,DK0009296386,SELL,98.448,1000000.0,04/24/2023 12:41:04,6,KASPER SCHONBECK,"NYKREDIT REALKREDIT A/S, FINANS",NYK2,0.0,19937,KORTMM,04/26/2023 02:00:00,RDKRE 1 01/01/24,,False,2ca808bfb0ad8b045c34b8ba3e2ad2af,98.423,98.304,98.404,98.504,0.2,0.44,0.0004471362952725,0.9994314951677088,440.0,98.55,3.159717483317,-0.72295969444615,0.661731731605641,0.661732198333382,0.659024483266,984040.0,1.0,9632813289.0,-0.146,0.0,0.0108445908367116,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.003,0.005,0.001,3,0.0333333333333333,0.1,0.0,0.0,0.0,,,,,,,,,,,15463049.914288498,35907.073048601276
2376,7214077369231343616,Lost,INQUIRY,TRADED_AWAY,DK0009515363,BUY,90.453,36000.0,03/24/2023 12:44:58,3,LARS SKRIVER,CARNEGIE INVESTMENT BANK AB,CBA,0.0,8611,LANGFLEX,03/28/2023 02:00:00,NYKRE 1 01/01/28,MALTE KILDAHL PETERSEN,False,9fe79365d641fdc3df12f1614b808c30,90.518,90.404,90.604,90.804,0.4,0.755,0.0016665930863979,1.000542011415424,54.36,89.857,3.33590973837343,0.148245931041143,4.07242167383686,4.07244605516631,4.064684644393,32617.44,1.0,15521834309.0,0.747,0.0,0.22609401029996,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.0293333333333333,0.043,0.016,3,0.0666666666666666,0.2,0.0,0.0,0.0,,,,,,,,,,,1461596.1127344994,27237.366767003856
2377,7314302338048983040,Won,LIMIT_ORDER,COMPLETED,DK0002054006,SELL,100.203,10000000.0,12/19/2023 14:49:23,6,LARS SKRIVER,"NYKREDIT REALKREDIT A/S, FINANS",NYK2,100.243,2204,KORTMM,12/21/2023 01:00:00,NDAFH Float 01/01/26 IO,,False,262b9ae4329e35d3facf75c9bfa0aad6,100.203,99.94,100.19,100.44,0.5,0.052,0.00012975346841,0.9976403823178016,1300.0,100.33,2.93701663264667,-0.168315984835681,1.9622332128634,0.0246531924709359,0.992235847711,10019000.0,4.03,21742055623.0,-0.14,1.96223473015422,0.0047129078325269,Annuity,Nordea kredit,1b,SDRO,0.2250689582,-0.000201535822498,Floater,0.039,0.069,0.013,5,-0.0968,0.116,-0.3,789492118.36,487733375.38,,,,,,,,,,,11614265.711389001,38191.80294728187
2378,7221110751840698368,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009502114,SELL,98.497,40000.0,04/12/2023 12:38:15,3,KASPER SCHONBECK,SAXO BANK AS,SAX,98.497,8190,KORTMM,04/14/2023 02:00:00,NYKRE 1 01/01/24,,False,f301554f2a3a21f5abd43fd8ec8a9cef,98.478,98.327,98.427,98.527,0.2,0.7,0.0007111869710546,0.9996955149349924,28.0,98.568,3.03491483417029,-0.685685163223652,0.693970952763578,0.69397145906116,0.691264010666,39370.8,1.0,31134385376.0,-0.141,0.0,0.0116080744263058,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15913064.213468498,47449.879889592194
2379,7308724524151209985,Lost,INQUIRY,TRADED_AWAY,DK0009536286,SELL,100.071,3000000.0,12/04/2023 14:04:09,2,,LAAN & SPAR BANK AS,LAS,0.0,2123,KORTMM,12/06/2023 01:00:00,NYKRE Float 07/01/25 IO,,False,16f4e752bec96aa027fc968fc5bf51e2,,99.85,100.05,100.25,0.4,0.105,0.0002098950524737,0.998214463840399,630.0,100.08,3.39960187198218,-0.168648430431373,1.52296881321377,0.0555711797321834,0.789426422151,3001500.0,3.9344,23496842675.0,-0.03,1.52297617931367,0.0036902501207691,Custom,Nykredit Realkredit A/S,1b,SDO,0.2507752514,-0.0001329786015418,Floater,0.0053,0.032,-0.009,5,-0.0294,0.153,-0.2,3765016662.73,1753842674.15,,,,,,,,,,,11310874.993438996,45071.02953508809
2380,7228133117858938945,Lost,INQUIRY,COVER_TRADED_AWAY,DK0002045798,BUY,95.75,250000.0,05/01/2023 10:48:37,1,KASPER SCHONBECK,DANSKE BANK AS,DCDUMMY,95.75,13950,LANGFLEX,05/01/2023 02:00:00,NDASS 1 04/01/25 IO,,False,d6b5a0c988b59d115b58ee816ec368d5,95.789,95.644,95.844,96.044,0.4,0.47,0.0009807604023204,1.0011082765254484,235.0,95.946,3.21566380088865,-0.418214468391143,1.775012856627,1.77501599177596,1.772562404459,239610.0,1.0,13860265121.0,-0.102,0.0,0.0500966496915112,Bullet,Nordea kredit,1b,SDRO,,0.0,Fixed,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,864758.7198820002,12956.218962011222
2381,7289054883900555264,Lost,INQUIRY,TRADED_AWAY,DK0009295222,SELL,96.27,15000000.0,10/12/2023 14:56:00,2,LARS SKRIVER,NORDEA INVESTMENT MANAGEMENT AB,NIMDUMMY,0.0,11619,LANGFLEX,10/16/2023 02:00:00,RDKRE 1 04/01/25,MADS LYBECKER,False,19dca4d852fb771b403740e793c96f7e,96.25,96.06,96.26,96.46,0.4,0.05,0.000103885310617,0.9980302716151772,1500.0,96.323,3.61503320663668,-0.376949392284413,1.36328822570988,1.36329001637506,1.36200830411,14439000.0,1.0,21162145715.0,-0.063,0.0,0.0324368480249859,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,-0.0016,0.006,-0.0195,5,-0.0832,0.175,-0.292,873751484.46,1620730957.63,,,,,,,,,,,745416.817982,14784.883653951289
2382,7340987012808704021,Lost,INQUIRY,TRADED_AWAY,DK0009299729,BUY,94.38,1500000.0,02/29/2024 12:39:08,4,MOGENS DAVIDSEN,UNION BANCAIRE PRIVEE UBP SA,UBPDUMMY,0.0,11007,LANGFLEX,03/04/2024 01:00:00,RDKRE 1 01/01/27,JAKOB MADSEN,False,e70604c021aad4fb4a55c79cdf38dc85,94.408,94.215,94.415,94.615,0.4,0.175,0.0003707038076576,1.0017513134851137,525.0,94.54,3.03763399429418,-0.159684473603501,2.58855378348244,2.58856124881596,2.578567021559,1416225.0,1.0,46030940254.0,-0.125,0.0,0.0963303420988382,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.0065,0.0085,0.002,4,-0.176,0.001,-0.325,333724553.18,718568372.65,,,,,,,,,,,3211715.038771,17564.65096184521
2383,7384060612755062792,Won,LIMIT_ORDER,COMPLETED,DK0009515363,SELL,93.605,250000.0,06/24/2024 15:26:42,1,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,93.606,11366,LANGFLEX,06/26/2024 02:00:00,NYKRE 1 01/01/28,,False,feb450adab2a73283ad07eef6ad92838,93.605,93.373,93.573,93.773,0.4,0.16,0.0003419789896658,0.998208439529502,80.0,93.677,2.9154579610235,-0.135328415349245,3.17002036415488,3.17003263391193,3.163306006321,233932.5,1.0,17547483123.0,-0.104,0.0,0.138783852180779,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,-0.1626666666666666,0.013,-0.9875,6,0.0133333333333333,0.256,-0.306,-45995160.5,-308744046.08,,,,,,,,,,,3421940.234461,10060.675139680206
2384,7385160605419176047,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009538225,SELL,100.287,3600000.0,06/27/2024 14:35:08,2,,NORDEA INVESTMENT MANAGEMENT AB,NIMDUMMY,100.287,2368,KORTMM,07/01/2024 02:00:00,NYKRE Float 10/01/25 IO,MADS LYBECKER,False,4cb013a0426865005f7a3ace9ce62f6d,100.276,100.075,100.275,100.475,0.4,0.06,0.0001196709050112,0.9981288877830305,432.0,100.277,3.28954290971102,-0.212964371816716,1.23159111164739,0.250757245383468,0.612013218941,3609900.0,4.0758,18552560460.0,-0.002,1.23159165876103,0.0030245762232539,Custom,Nykredit Realkredit A/S,1b,SDO,0.2347394459,-1.634353026e-07,Floater,0.0034,0.016,-0.009,5,-0.1104,0.148,-0.2,921585245.5,526233477.14,,,,,,,,,,,5505528.842085001,40382.29316574751
2385,7379883915973492736,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009531485,SELL,95.755,3000000.0,06/13/2024 09:19:14,1,KASPER SCHONBECK,SPAREKASSEN SJAELLAND FYN AS,SPSJ,95.755,27415,LANGFLEX,06/17/2024 02:00:00,NYKRE 1 07/01/26,CARSTEN MAGAARD SKOEDEBERG,False,f452c8fd810ef5e7f4e7606ae32f6f07,95.727,95.528,95.728,95.928,0.4,0.135,0.0002820491392278,0.998196564089734,810.0,95.773,3.16530490764793,-0.221504722265483,1.89014214153289,1.89014574420753,1.889984661036,2871840.0,1.0,36607633294.0,-0.045,0.0,0.0557150038019927,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.0063,0.014,-0.0205,5,-0.0946,0.17,-0.344,935425431.81,913096193.02,,,,,,,,,,,3450853.9902709997,9692.91636340431
2386,7226692469863743488,Lost,INQUIRY,TRADED_AWAY,DK0002054196,SELL,100.374,10000000.0,04/27/2023 13:38:15,5,KASPER SCHONBECK,"NYKREDIT REALKREDIT A/S, FINANS",NYK2,0.0,26579,KORTMM,05/01/2023 02:00:00,NDASS Float 07/01/25 IO,,False,f2b01d4b73db20ed7b0cbc1eed81faaa,100.368,100.18,100.38,100.58,0.4,-0.03,-5.97728631201e-05,0.9979518791012127,-600.0,100.195,3.51664071428317,-0.0915579397350183,2.0569014168089,0.159587520004507,1.136122892135,10038000.0,3.02,14483730324.0,0.185,2.0568825719117,0.0058409835119732,Annuity,Nordea kredit,1b,SDRO,0.0,-0.0003014804387362,Floater,-0.0016666666666666,0.011,-0.012,3,-0.0333333333333333,0.1,-0.2,0.0,0.0,,,,,,,,,,,15412633.839912003,32233.1404383604
2387,7286831976331870210,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009507931,BUY,96.557,200000.0,10/06/2023 15:10:15,5,,UNION BANCAIRE PRIVEE UBP SA,UBPDUMMY,96.557,860,LANGFLEX,10/10/2023 02:00:00,NYKRE 2 01/01/26,JAKOB MADSEN,False,2f429f250f0d135b0c264a0b711a93a6,96.565,96.364,96.564,96.764,0.4,0.035,7.24907833146e-05,1.002002822630858,14.0,96.514,3.65300399986113,-0.193484354258893,2.0583571914699,2.05836149471842,2.052931188982,193128.0,2.0,39438227163.0,0.05,0.0,0.0639558663735329,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,-0.0017,0.0055,-0.009,5,0.0422,0.284,-0.174,1390935265.02,855090066.49,,,,,,,,,,,503490.60237199964,7009.397326000147
2388,7249720864734183424,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009295149,BUY,98.08,2450000.0,06/28/2023 14:59:51,1,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,98.08,10947,LANGFLEX,06/30/2023 02:00:00,RDKRE 1 04/01/24,,False,c7545499d441591d1f7dede8613f90f7,,97.988,98.088,98.188,0.2,0.08,8.15594160345e-05,1.0009388904763847,196.0,98.076,3.61842149108602,-0.502189875805601,0.722854211178259,0.722854751860282,0.718124779401,2403156.0,1.0,37469862605.0,0.012,0.0,0.0122921785944641,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.0035,0.012,-0.0055,5,0.0778,0.338,0.0,0.0,0.0,,,,,,,,,,,1258413.2868629994,22063.05573768197
2389,7239617276292890624,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009391104,SELL,98.079,10000000.0,06/01/2023 09:33:04,2,KASPER SCHONBECK,JYSKE BANK AS,BRF2,98.079,16267,LANGFLEX,06/06/2023 02:00:00,JYKRE 1 04/01/24,,False,f70467bdada8c5cfb922d8a863e6256d,98.063,97.951,98.051,98.151,0.2,0.28,0.0002855656750058,0.9992664364092062,2800.0,98.166,3.27129492758671,-0.640624126810181,0.795831534470892,0.7958321755968,0.790902155918,9805100.0,1.0,11414119485.0,-0.115,0.0,0.0141483024847844,Bullet,BRFkredit,1b,SDO,,0.0,Fixed,0.0095,0.035,-0.006,5,0.0546,0.15,0.0,0.0,0.0,,,,,,,,,,,1401536.3503929991,26617.264188385194
2390,7354276857098272768,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009295305,SELL,96.12,110000.0,04/05/2024 09:10:36,3,,SAXO BANK AS,SAX,96.12,1931,LANGFLEX,04/09/2024 02:00:00,RDKRE 1 04/01/26,,False,e090b7b159d41f96bb4ee398a98fb868,96.111,95.909,96.109,96.309,0.4,0.055,0.0001144533810569,0.9980375665825624,12.1,96.136,3.03935469887291,-0.224480007751768,1.83909358699168,1.83909697005149,1.839056779892,105719.9,1.0,23554760688.0,-0.027,0.0,0.0531144840550724,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,100.0,0.0,Fixed,-0.0005,0.004,-0.0075,5,-0.0866,0.175,-0.309,690549908.59,642549908.59,,,,,,,,,,,3051961.1114809997,10244.29710195546
2391,7254926652859744366,Won,LIMIT_ORDER,COMPLETED,DK0006352869,SELL,100.03,2000000.0,07/12/2023 15:41:10,2,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,100.053,15905,KORTMM,07/14/2023 02:00:00,DLRKRE Float 07/01/26 IO,,False,b81f237c7120749c3823bc7da662dd16,100.03,99.68,99.98,100.28,0.6,0.1666666666666666,0.000500100020004,0.9975069804547269,1000.0,100.035,3.81943175994555,-0.061633082414523,2.7437116892699,0.43129994601621,1.505625829832,1999600.0,3.96,9631585578.0,-0.055,2.74366358677938,0.0108217960374191,Custom,DLR,1b,SDO,0.516063472,-0.0005461719850643,Floater,0.01,0.071,-0.043,5,-0.2524,0.038,-0.4,0.0,0.0,,,,,,,,,,,9070226.555521492,20982.923944859896
2392,7350581531661303828,Won,LIMIT_ORDER,COMPLETED,DK0009299729,SELL,94.806,992824.53,03/26/2024 09:10:49,4,,RINGKJOBING LANDBOBANK AS,RING,94.811,1921,LANGFLEX,04/02/2024 02:00:00,RDKRE 1 01/01/27,,False,414a3e6341637957bd4d8b87da570ccd,94.806,94.595,94.795,94.995,0.4,0.055,0.0001160398755208,0.9980104216011368,109.2106983,94.814,2.98071484074518,-0.141218144938251,2.53369135581281,2.53369843080918,2.52385086373,941148.0132135,1.0,46679632680.0,-0.019,0.0,0.0925997093702335,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,-0.079625,0.0025,-0.294,4,-0.16875,0.001,-0.326,1064287252.6,787918654.88,,,,,,,,,,,3852460.146710998,32643.994716718218
2393,7309100084681506884,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009296469,BUY,97.481,14000000.0,12/05/2023 14:21:55,2,KASPER SCHONBECK,NORDEA INVESTMENT MANAGEMENT AB,NIMDUMMY,97.481,24647,KORTMM,12/07/2023 01:00:00,RDKRE 1 01/01/25,MADS LYBECKER,False,f70d5ecffdae696af08072e26699ce5f,97.499,97.332,97.532,97.732,0.4,0.255,0.0005229053028749,1.0015308428882588,7140.0,97.476,3.43902588416447,-0.303169654759287,1.01482186034971,1.01482286017742,1.011792711028,13654480.0,1.0,35449089746.0,0.056,0.0,0.0203709958299214,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,-0.0065833333333333,0.009,-0.02,6,-0.1128333333333333,0.162,-0.36,-8058835.08,578941164.92,,,,,,,,,,,11700542.086768996,46773.42170602997
2394,7330928676142841856,Won,LIMIT_ORDER,COMPLETED,DK0009538225,BUY,100.259,200094.72,02/02/2024 10:07:36,6,,BIL SA,DEXIA,100.21,895,KORTMM,02/06/2024 01:00:00,NYKRE Float 10/01/25 IO,MADS LYBECKER,False,73da96b5a929467642f599f450460a1a,100.259,100.07,100.27,100.47,0.4,0.055,0.0001097037997407,1.001888677925452,22.0104192,100.234,3.05879796509678,-0.118144898603393,1.6061576311408,0.149990695426823,0.877753716253,200634.975744,4.1063,18731955006.0,0.036,1.60616941833993,0.0016537942229888,Custom,Nykredit Realkredit A/S,1b,SDO,0.0994993577,2.999496757e-07,Floater,-0.0382,-0.024,-0.056,5,-0.0244,0.178,-0.2,1364484547.93,1134625742.44,,,,,,,,,,,13834537.129880996,82193.12271252282
